TRX_ID,OR_ORG_ID,TRX_SOURCE,TRX_TYPE,TRX_NUM,TRX_AMT,TRL_NUM,TRL_TAX_LINE_NUM,TRL_LINE_ID,TRL_TAX_ID,TRL_TYPE,TRL_AMT,TRL_TAX_CODE,TRLT_TAX_CODE,TRL_ITEM_TAX_CAT,TRL_SF_COUNTRY_CODE,TRL_SF_WHSE,TRL_SDF_COUNTRY_CODE,TRX_SDT_COUNTRY_CODE,TRL_BT_COUNTRY_CODE,TRL_ST_COUNTRY_CODE,TRL_FOB_POINT_CODE,SHIP_VIA,== sbx line info =>>,BATCH_ID,LINE_ID,INVOICE_ID,LINE_TAX_ID,LINE_NUMBER,DELIVERY_TERMS,GROSS_AMOUNT,POINT_OF_TITLE_TRANSFER,PRODUCT_CODE,SF_COUNTRY,TAX_CODE,SBXL_ATTR4,SBXL_ATTR5,SBXL_ATTR41,SBXL_ATTR42,SBXL_ATTR43,SBXL_ATTR45,SBXL_ATTR46,SBXL_ATTR47,SBXL_ATTR48,SBXL_ATTR49,== sbx tax outcome =>>,TAX_DIRECTION,ADDRESS_TYPE,ADMIN_ZONE_LEVEL,AUTHORITY_CURRENCY_CODE,AUTHORITY_NAME,AUTHORITY_TYPE,BASIS_PERCENT,CALCULATION_METHOD,EFFECTIVE_ZONE_LEVEL,NATURE_OF_TAX,EU_TRANSACTION,EXEMPT_CERTIFICATE,EXEMPT_REASON,IS_EXEMPT,IS_INTRASTAT_REPORTED,IS_TRIANGULATION,IS_VAT_REPORTED,IS_VIES_REPORTED,JURISDICTION_TEXT,ERP_TAX_CODE,LINE_COMMENT,LOCATION_CODE,OVERRIDE_RATE,RULE_ORDER,TAXABLE_COUNTRY,TAXABLE_COUNTY,TAXABLE_BASIS,AUTHORITY_AMOUNT,EXEMPT_AMOUNT,TAX_AMOUNT,TAX_RATE_CODE,TAX_TYPE,TAX_RATE,ZONE_LEVEL,ZONE_NAME
2138276,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909773,5961.29,5,1,30698338,30698491,LINE,2808,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,CH,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637755,5,1,2,306983385,,2808,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698338,9613877,,UPC Cablecom,11684,,,,== sbx tax outcome =>>,O,SC,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSG61: Seller should report Total Sales in Primary Location.,NLVAT,ORACLE[NLVAT],,,5001,NL,,2808,2808,0,0,NL,NL,0,Country,NETHERLANDS
2138276,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909773,5961.29,6,1,30698339,30698492,LINE,0,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,CH,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637755,6,1,1,306983396,,0,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698339,7685269,,UPC Cablecom,11684,,,,== sbx tax outcome =>>,,SF,State,USD,US - UNITED STATES EXPORT,State Sales/Use,,1,State,P,N,,,,,,,,USSG157: No US sales or use tax applies to exports.,USEX,ORACLE[USEX],,,5000,US,,0,0,0,0,NL,NL,0,State,UNITED STATES
2138276,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909773,5961.29,6,1,30698339,30698492,LINE,0,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,CH,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637755,6,1,2,306983396,,0,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698339,7685269,,UPC Cablecom,11684,,,,== sbx tax outcome =>>,O,SC,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSG61: Seller should report Total Sales in Primary Location.,NLVAT,ORACLE[NLVAT],,,5001,NL,,0,0,0,0,NL,NL,0,Country,NETHERLANDS
2138277,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909774,4388.51,1,1,30698313,30698493,LINE,0,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,CH,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637782,1,1,1,306983131,,0,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698313,7688621,,UPC Cablecom,11684,,,,== sbx tax outcome =>>,,SF,State,USD,US - UNITED STATES EXPORT,State Sales/Use,,1,State,P,N,,,,,,,,USSG157: No US sales or use tax applies to exports.,USEX,ORACLE[USEX],,,5000,US,,0,0,0,0,NL,NL,0,State,UNITED STATES
2138277,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909774,4388.51,1,1,30698313,30698493,LINE,0,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,CH,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637782,1,1,2,306983131,,0,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698313,7688621,,UPC Cablecom,11684,,,,== sbx tax outcome =>>,O,SC,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSG61: Seller should report Total Sales in Primary Location.,NLVAT,ORACLE[NLVAT],,,5001,NL,,0,0,0,0,NL,NL,0,Country,NETHERLANDS
2138277,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909774,4388.51,2,1,30698331,30698494,LINE,7,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,CH,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637782,2,1,1,306983312,,7,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698331,7688585,,UPC Cablecom,11684,,,,== sbx tax outcome =>>,,SF,State,USD,US - UNITED STATES EXPORT,State Sales/Use,,1,State,P,N,,,,,,,,USSG157: No US sales or use tax applies to exports.,USEX,ORACLE[USEX],,,5000,US,,7,7,0,0,NL,NL,0,State,UNITED STATES
2138277,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909774,4388.51,2,1,30698331,30698494,LINE,7,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,CH,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637782,2,1,2,306983312,,7,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698331,7688585,,UPC Cablecom,11684,,,,== sbx tax outcome =>>,O,SC,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSG61: Seller should report Total Sales in Primary Location.,NLVAT,ORACLE[NLVAT],,,5001,NL,,7,7,0,0,NL,NL,0,Country,NETHERLANDS
2138277,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909774,4388.51,3,1,30698332,30698495,LINE,400,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,CH,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637782,3,1,1,306983323,,400,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698332,7688609,,UPC Cablecom,11684,,,,== sbx tax outcome =>>,,SF,State,USD,US - UNITED STATES EXPORT,State Sales/Use,,1,State,P,N,,,,,,,,USSG157: No US sales or use tax applies to exports.,USEX,ORACLE[USEX],,,5000,US,,400,400,0,0,NL,NL,0,State,UNITED STATES
2138277,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909774,4388.51,3,1,30698332,30698495,LINE,400,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,CH,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637782,3,1,2,306983323,,400,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698332,7688609,,UPC Cablecom,11684,,,,== sbx tax outcome =>>,O,SC,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSG61: Seller should report Total Sales in Primary Location.,NLVAT,ORACLE[NLVAT],,,5001,NL,,400,400,0,0,NL,NL,0,Country,NETHERLANDS
2138277,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909774,4388.51,4,1,30698333,30698496,LINE,1173.51,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,CH,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637782,4,1,1,306983334,,1173.51,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698333,7688620,,UPC Cablecom,11684,,,,== sbx tax outcome =>>,,SF,State,USD,US - UNITED STATES EXPORT,State Sales/Use,,1,State,P,N,,,,,,,,USSG157: No US sales or use tax applies to exports.,USEX,ORACLE[USEX],,,5000,US,,1173.51,1173.51,0,0,NL,NL,0,State,UNITED STATES
2138277,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909774,4388.51,4,1,30698333,30698496,LINE,1173.51,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,CH,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637782,4,1,2,306983334,,1173.51,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698333,7688620,,UPC Cablecom,11684,,,,== sbx tax outcome =>>,O,SC,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSG61: Seller should report Total Sales in Primary Location.,NLVAT,ORACLE[NLVAT],,,5001,NL,,1173.51,1173.51,0,0,NL,NL,0,Country,NETHERLANDS
2138277,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909774,4388.51,5,1,30698334,30698497,LINE,2808,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,CH,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637782,5,1,1,306983345,,2808,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698334,9613877,,UPC Cablecom,11684,,,,== sbx tax outcome =>>,,SF,State,USD,US - UNITED STATES EXPORT,State Sales/Use,,1,State,P,N,,,,,,,,USSG157: No US sales or use tax applies to exports.,USEX,ORACLE[USEX],,,5000,US,,2808,2808,0,0,NL,NL,0,State,UNITED STATES
2138277,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909774,4388.51,5,1,30698334,30698497,LINE,2808,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,CH,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637782,5,1,2,306983345,,2808,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698334,9613877,,UPC Cablecom,11684,,,,== sbx tax outcome =>>,O,SC,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSG61: Seller should report Total Sales in Primary Location.,NLVAT,ORACLE[NLVAT],,,5001,NL,,2808,2808,0,0,NL,NL,0,Country,NETHERLANDS
2138278,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909775,5045.29,5,1,30698341,30698502,LINE,400,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,NL,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637787,5,1,1,306983415,,400,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698341,7688609,,Scheper Ziekenhuis,315926,,,,== sbx tax outcome =>>,,SF,State,USD,US - UNITED STATES EXPORT,State Sales/Use,,1,State,P,N,,,,,,,,USSG157: No US sales or use tax applies to exports.,USEX,ORACLE[USEX],,,5000,US,,400,400,0,0,NL,NL,0,State,UNITED STATES
2138278,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909775,5045.29,5,1,30698341,30698502,LINE,400,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,NL,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637787,5,1,2,306983415,,400,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698341,7688609,,Scheper Ziekenhuis,315926,,,,== sbx tax outcome =>>,O,SC,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSG61: Seller should report Total Sales in Primary Location.,NLVAT,ORACLE[NLVAT],,,5001,NL,,400,400,0,0,NL,NL,0,Country,NETHERLANDS
2138278,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909775,5045.29,6,1,30698342,30698503,LINE,7,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,NL,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637787,6,1,1,306983426,,7,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698342,7688585,,Scheper Ziekenhuis,315926,,,,== sbx tax outcome =>>,,SF,State,USD,US - UNITED STATES EXPORT,State Sales/Use,,1,State,P,N,,,,,,,,USSG157: No US sales or use tax applies to exports.,USEX,ORACLE[USEX],,,5000,US,,7,7,0,0,NL,NL,0,State,UNITED STATES
2138278,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909775,5045.29,6,1,30698342,30698503,LINE,7,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,NL,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637787,6,1,2,306983426,,7,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698342,7688585,,Scheper Ziekenhuis,315926,,,,== sbx tax outcome =>>,O,SC,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSG61: Seller should report Total Sales in Primary Location.,NLVAT,ORACLE[NLVAT],,,5001,NL,,7,7,0,0,NL,NL,0,Country,NETHERLANDS
2138278,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909775,5045.29,7,1,30698343,30698504,LINE,2746.29,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,NL,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637787,7,1,2,306983437,,2746.29,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698343,7688605,,Scheper Ziekenhuis,315926,,,,== sbx tax outcome =>>,O,SC,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSG61: Seller should report Total Sales in Primary Location.,NLVAT,ORACLE[NLVAT],,,5001,NL,,2746.29,2746.29,0,0,NL,NL,0,Country,NETHERLANDS
2138278,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909775,5045.29,7,1,30698343,30698504,LINE,2746.29,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,NL,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637787,7,1,1,306983437,,2746.29,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698343,7688605,,Scheper Ziekenhuis,315926,,,,== sbx tax outcome =>>,,SF,State,USD,US - UNITED STATES EXPORT,State Sales/Use,,1,State,P,N,,,,,,,,USSG157: No US sales or use tax applies to exports.,USEX,ORACLE[USEX],,,5000,US,,2746.29,2746.29,0,0,NL,NL,0,State,UNITED STATES
2138278,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909775,5045.29,1,1,30698315,30698498,LINE,0,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,NL,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637787,1,1,1,306983151,,0,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698315,7688580,,Scheper Ziekenhuis,315926,,,,== sbx tax outcome =>>,,SF,State,USD,US - UNITED STATES EXPORT,State Sales/Use,,1,State,P,N,,,,,,,,USSG157: No US sales or use tax applies to exports.,USEX,ORACLE[USEX],,,5000,US,,0,0,0,0,NL,NL,0,State,UNITED STATES
2138278,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909775,5045.29,1,1,30698315,30698498,LINE,0,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,NL,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637787,1,1,2,306983151,,0,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698315,7688580,,Scheper Ziekenhuis,315926,,,,== sbx tax outcome =>>,O,SC,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSG61: Seller should report Total Sales in Primary Location.,NLVAT,ORACLE[NLVAT],,,5001,NL,,0,0,0,0,NL,NL,0,Country,NETHERLANDS
2138278,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909775,5045.29,2,1,30698336,30698499,LINE,1872,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,NL,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637787,2,1,1,306983362,,1872,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698336,9613877,,Scheper Ziekenhuis,315926,,,,== sbx tax outcome =>>,,SF,State,USD,US - UNITED STATES EXPORT,State Sales/Use,,1,State,P,N,,,,,,,,USSG157: No US sales or use tax applies to exports.,USEX,ORACLE[USEX],,,5000,US,,1872,1872,0,0,NL,NL,0,State,UNITED STATES
2138278,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909775,5045.29,2,1,30698336,30698499,LINE,1872,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,NL,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637787,2,1,2,306983362,,1872,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698336,9613877,,Scheper Ziekenhuis,315926,,,,== sbx tax outcome =>>,O,SC,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSG61: Seller should report Total Sales in Primary Location.,NLVAT,ORACLE[NLVAT],,,5001,NL,,1872,1872,0,0,NL,NL,0,Country,NETHERLANDS
2138278,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909775,5045.29,3,1,30698337,30698500,LINE,20,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,NL,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637787,3,1,1,306983373,,20,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698337,7685963,,Scheper Ziekenhuis,315926,,,,== sbx tax outcome =>>,,SF,State,USD,US - UNITED STATES EXPORT,State Sales/Use,,1,State,P,N,,,,,,,,USSG157: No US sales or use tax applies to exports.,USEX,ORACLE[USEX],,,5000,US,,20,20,0,0,NL,NL,0,State,UNITED STATES
2138278,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909775,5045.29,3,1,30698337,30698500,LINE,20,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,NL,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637787,3,1,2,306983373,,20,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698337,7685963,,Scheper Ziekenhuis,315926,,,,== sbx tax outcome =>>,O,SC,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSG61: Seller should report Total Sales in Primary Location.,NLVAT,ORACLE[NLVAT],,,5001,NL,,20,20,0,0,NL,NL,0,Country,NETHERLANDS
2138278,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909775,5045.29,4,1,30698340,30698501,LINE,0,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,NL,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637787,4,1,1,306983404,,0,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698340,7685269,,Scheper Ziekenhuis,315926,,,,== sbx tax outcome =>>,,SF,State,USD,US - UNITED STATES EXPORT,State Sales/Use,,1,State,P,N,,,,,,,,USSG157: No US sales or use tax applies to exports.,USEX,ORACLE[USEX],,,5000,US,,0,0,0,0,NL,NL,0,State,UNITED STATES
2138278,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909775,5045.29,4,1,30698340,30698501,LINE,0,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,IE,IE,NL,FCA_OLIVE_BRANCH_MS,Expeditors,== sbx line info =>>,14637787,4,1,2,306983404,,0,FCO,SYS-HW,,SABRIX,B,SYS-HW-BUNDLED,30698340,7685269,,Scheper Ziekenhuis,315926,,,,== sbx tax outcome =>>,O,SC,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSG61: Seller should report Total Sales in Primary Location.,NLVAT,ORACLE[NLVAT],,,5001,NL,,0,0,0,0,NL,NL,0,Country,NETHERLANDS
2138279,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909776,2420,1,1,30698316,30698505,LINE,2420,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,NL,NL,NL,FCA_OLIVE_BRANCH_MS,FDX,== sbx line info =>>,14637794,1,1,1,306983161,,2420,FCO,SYS-HW,,SABRIX,,SYS-HW,30698316,7712814,,IMPL BV,241616,,,,== sbx tax outcome =>>,,SF,State,USD,US - UNITED STATES EXPORT,State Sales/Use,,1,State,P,N,,,,,,,,USSG157: No US sales or use tax applies to exports.,USEX,ORACLE[USEX],,,5000,US,,2420,2420,0,0,NL,NL,0,State,UNITED STATES
2138279,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909776,2420,1,1,30698316,30698505,LINE,2420,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,NL,NL,NL,FCA_OLIVE_BRANCH_MS,FDX,== sbx line info =>>,14637794,1,1,2,306983161,,2420,FCO,SYS-HW,,SABRIX,,SYS-HW,30698316,7712814,,IMPL BV,241616,,,,== sbx tax outcome =>>,O,SC,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSG61: Seller should report Total Sales in Primary Location.,NLVAT,ORACLE[NLVAT],,,5001,NL,,2420,2420,0,0,NL,NL,0,Country,NETHERLANDS
2138280,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909777,4845,1,1,30698312,30698506,LINE,4845,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,FR,FR,FR,EXW,Customer Routed Freight,== sbx line info =>>,14637795,1,1,1,306983121,,4845,EXW,SYS-HW,,SABRIX,,SYS-HW,30698312,10155885,,Bull SAS,2114,,,,== sbx tax outcome =>>,,SF,State,USD,US - UNITED STATES EXPORT,State Sales/Use,,1,State,P,N,,,,,,,,USSG157: No US sales or use tax applies to exports.,USEX,ORACLE[USEX],,,5000,US,,4845,4845,0,0,NL,NL,0,State,UNITED STATES
2138280,153,NLB OEME ORDER IMPORT,NLB INVOICE ESG,631909777,4845,1,1,30698312,30698506,LINE,4845,SABRIX,631NLAR_OSXX,SYS-HW,US,NetApp MEM 3PL- Memphis,NL,FR,FR,FR,EXW,Customer Routed Freight,== sbx line info =>>,14637795,1,1,2,306983121,,4845,EXW,SYS-HW,,SABRIX,,SYS-HW,30698312,10155885,,Bull SAS,2114,,,,== sbx tax outcome =>>,O,SC,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSG61: Seller should report Total Sales in Primary Location.,NLVAT,ORACLE[NLVAT],,,5001,NL,,4845,4845,0,0,NL,NL,0,Country,NETHERLANDS
2138450,153,NLB MANUAL,NLB INVOICE,631051809,10000,1,1,30701556,30702594,LINE,10000,631NLAR_ECCL,631NLAR_ECCL,,,,,GB,GB,GB,,,== sbx line info =>>,14639726,1,1,1,30701556,,10000,,,,SABRIX,,,30701556,,,,,,,,== sbx tax outcome =>>,O,SF,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSG4: Output VAT in Ship From location.,NLVAT,ORACLE[NLVAT],,,10000,NL,,10000,10000,0,2100,SR,S,0.21,Country,NETHERLANDS
2138450,153,NLB MANUAL,NLB INVOICE,631051809,10000,1,1,30701556,30702594,LINE,10000,631NLAR_ECCL,631NLAR_ECCL,,,,,GB,GB,GB,,,== sbx line info =>>,14639727,1,1,1,30701556,,10000,,,,SABRIX,,,30701556,,,Cisco Systems Ltd.,44330,,,,== sbx tax outcome =>>,O,SF,Country,USD,Netherlands,VAT,,1,Country,P,Y,,,,D,N,N,Y,"EUSG7: Nultarief van toepassing art 9, lid 2, b) Wet OBTabel II, onderdeel a, post 6",NLVAT,ORACLE[NLVAT],,,5003,NL,,10000,10000,0,0,ZR,ZC,0,Country,NETHERLANDS
2138468,153,NL ORDER IMPORT,NLB INVOICE,631051810,839.07,1,1,30702050,30702074,LINE,74.08,SABRIX,631NLAR_SRXX,SRV-HW-MAINT,US,NetApp US Sunnyvale - SV,NL,NL,NL,NL,DDP,KN,== sbx line info =>>,14639952,1,1,1,307020501,,74.08,DDP,SRV-HW-MAINT,,SABRIX,,SRV-HW-MAINT,30702050,420349,,Deltics,72890,,,,== sbx tax outcome =>>,O,BC,Country,EUR,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSS08: Output VAT in Buyer's country.,NLVAT,ORACLE[NLVAT],,,10000,NL,,74.08,74.08,0,15.56,SR,S,0.21,Country,NETHERLANDS
2138468,153,NL ORDER IMPORT,NLB INVOICE,631051810,839.07,2,1,30702051,30702075,LINE,176.19,SABRIX,631NLAR_SRXX,SRV-SW-SUB-ELECTRONIC,US,NetApp US Sunnyvale - SV,NL,NL,NL,NL,DDP,KN,== sbx line info =>>,14639952,2,1,1,307020512,,176.19,DDP,SRV-SW-SUB-ELECTRONIC,,SABRIX,,SRV-SW-SUB-ELECTRONIC,30702051,420337,,Deltics,72890,,,,== sbx tax outcome =>>,O,BC,Country,EUR,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSS08: Output VAT in Buyer's country.,NLVAT,ORACLE[NLVAT],,,10000,NL,,176.19,176.19,0,37,SR,S,0.21,Country,NETHERLANDS
2138468,153,NL ORDER IMPORT,NLB INVOICE,631051810,839.07,3,1,30702052,30702076,LINE,199.28,SABRIX,631NLAR_SRXX,SRV-MFG-WARRANTY,US,NetApp US Sunnyvale - SV,NL,NL,NL,NL,DDP,KN,== sbx line info =>>,14639952,3,1,1,307020523,,199.28,DDP,SRV-MFG-WARRANTY,,SABRIX,,SRV-MFG-WARRANTY,30702052,8136264,,Deltics,72890,,,,== sbx tax outcome =>>,O,BC,Country,EUR,Netherlands,VAT,,1,Country,P,Y,,,,,,,,EUSS08: Output VAT in Buyer's country.,NLVAT,ORACLE[NLVAT],,,10000,NL,,199.28,199.28,0,41.85,SR,S,0.21,Country,NETHERLANDS
